76011002,76011002
"",76031172,,,"São João do Paraíso, Ninheira  [Municipality: Brazil]",
76031173,"Paraopeba, Caetanópolis  [Municipality: Brazil]",,,,
"",76031174,,,"Cristais, Aguanil, Candeias, Camacho  [Municipality: Brazil]",
76031175,"Jampruca, Campanário, Frei Gaspar, Nova Módica, Ataléia  [Municipality: Brazil]",,,,
"",76031176,,,"Alvinópolis, São Domingos do Prata  [Municipality: Brazil]",
76031177,"Mesquita, Santana do Paraíso  [Municipality: Brazil]",,,,
"",76031178,,,"Chapada do Norte, Francisco Badaró, Jenipapo de Minas  [Municipality: Brazil]",
76031179,"Oliveira Fortes, Santa Bárbara do Tugúrio, Aracitaba, Paiva, Mercês, Piau, Coronel Pacheco, Tabuleiro,Chácara  [Municipality: Brazil]",,,,
"",76031180,,,"Pavão, Crisólita, Águas Formosas  [Municipality: Brazil]",
76031181,"Senador Amaral, Cambuí  [Municipality: Brazil]",,,,
"",76031182,,,São Gotardo  [Municipality: Brazil],
76031183,"Cabo Verde, Monte Belo, Divisa Nova  [Municipality: Brazil]",,,,
76031184,76031184,,"Pequeri, Mar de Espanha, Rochedo de Minas, Guarará, Maripá de Minas, Senador Cortes, Argirita, Santo",,
"",,,,Antônio do Aventureiro  [Municipality: Brazil],
76031185,"Lambari, Cambuquira  [Municipality: Brazil]",,,,
"",76031186,,,"Guidoval, Guiricema, Miraí, São Sebastião da Vargem Alegre  [Municipality: Brazil]",
76031187,"Itamogi, Monte Santo de Minas  [Municipality: Brazil]",,,,
"",76031188,,,Ouro Fino  [Municipality: Brazil],
76031189,"Natalândia, Bonfinópolis de Minas, Dom Bosco, Riachinho, São Romão  [Municipality: Brazil]",,,,
"",76031190,,,"Passa Tempo, Piracema, Desterro de Entre Rios, Piedade dos Gerais, Jeceaba  [Municipality: Brazil]",
76031191,"Bueno Brandão, Toledo, Munhoz, Itapeva  [Municipality: Brazil]",,,,
"",76031192,,,"Santa Fé de Minas, Buritizeiro  [Municipality: Brazil]",
76031193,"Borda da Mata, Tocos do Moji, Congonhal  [Municipality: Brazil]",,,,
76031194,76031194,,"Tapira, Delfinópolis, São Roque de Minas, Medeiros, Pratinha, Vargem Bonita, Tapiraí, Córrego Danta",,
"",,,,[Municipality: Brazil],
76031195,"Camanducaia, Sapucaí-Mirim, Gonçalves  [Municipality: Brazil]",,,,
"",76031196,,,"Tarumirim, Itanhomi, Capitão Andrade  [Municipality: Brazil]",
76031197,"São Tiago, Conceição da Barra de Minas, Ritápolis, Resende Costa  [Municipality: Brazil]",,,,
"",76031198,,,"Doresópolis, Luz, Iguatama, Japaraíba  [Municipality: Brazil]",
76031199,"Conquista, Sacramento  [Municipality: Brazil]",,,,
"",76031200,,,"Piranguçu, Wenceslau Braz, Delfim Moreira, Dom Viçoso, Marmelópolis, Virgínia  [Municipality: Brazil]",
76031201,"Passa Quatro, Itanhandu  [Municipality: Brazil]",,,,
"",76031202,,,"Perdões, Ribeirão Vermelho, Ijaci  [Municipality: Brazil]",
76031203,Novo Cruzeiro  [Municipality: Brazil],,,,
"",76031204,,,"Ipuiúna, Senador José Bento, Poço Fundo, Carvalhópolis  [Municipality: Brazil]",
76031205,"Comercinho, Medina  [Municipality: Brazil]",,,,
"",76031206,,,"Córrego do Bom Jesus, Consolação, Cachoeira de Minas, Brasópolis  [Municipality: Brazil]",
76031207,"Rio Manso, Crucilândia, Bonfim, Belo Vale, Moeda  [Municipality: Brazil]",,,,
"",76031208,,,"Olímpio Noronha, Carmo de Minas, Conceição do Rio Verde  [Municipality: Brazil]",
76031209,"Muzambinho, Juruaia  [Municipality: Brazil]",,,,
76031184,76031184
76031194,76031194
"",76031210,,,"Paraisópolis, Conceição dos Ouros  [Municipality: Brazil]",
76031211,"Campos Gerais, Fama  [Municipality: Brazil]",,,,
"",76031212,,,Três Marias  [Municipality: Brazil],
76031213,"Itacarambi, São João das Missões  [Municipality: Brazil]",,,,
"",76031214,,,"Joanésia, Açucena, Naque, Periquito  [Municipality: Brazil]",
76031215,"Careaçu, Natércia, Conceição das Pedras, Cristina, Jesuânia  [Municipality: Brazil]",,,,
"",76031216,,,Pompéu  [Municipality: Brazil],
76031217,"Coluna, Paulistas, São João Evangelista  [Municipality: Brazil]",,,,
"",76031218,,,"Pirajuba, Conceição das Alagoas, Água Comprida  [Municipality: Brazil]",
76031219,"Raul Soares, Vermelho Novo  [Municipality: Brazil]",,,,
"",76031220,,,"Datas, Presidente Kubitschek, Serro  [Municipality: Brazil]",
76031221,Barão de Cocais  [Municipality: Brazil],,,,
"",76031222,,,Extrema  [Municipality: Brazil],
76031223,"Urucânia, Piedade de Ponte Nova, Rio Casca  [Municipality: Brazil]",,,,
"",76031224,,,"Inconfidentes, Bom Repouso, Estiva  [Municipality: Brazil]",
76031225,"Arceburgo, Guaranésia  [Municipality: Brazil]",,,,
"",76031226,,,"Santo Antônio do Itambé, Serra Azul de Minas, Sabinópolis, Materlândia  [Municipality: Brazil]",
76031227,"Campestre, Serrania  [Municipality: Brazil]",,,,
"",76031228,,,"Cana Verde, Santana do Jacaré, Santo Antônio do Amparo  [Municipality: Brazil]",
76031229,"Arantina, Bom Jardim de Minas, Lima Duarte, Pedro Teixeira  [Municipality: Brazil]",,,,
"",76031230,,,Santo Antônio do Monte  [Municipality: Brazil],
76031231,"Monte Formoso, Joaíma, Felisburgo  [Municipality: Brazil]",,,,
"",76031232,,,"Dores do Indaiá, Martinho Campos  [Municipality: Brazil]",
76031233,"Astolfo Dutra, Rodeiro, Dona Eusébia  [Municipality: Brazil]",,,,
"",76031234,,,Nepomuceno  [Municipality: Brazil],
76031235,"Ressaquinha, Alfredo Vasconcelos, Senhora dos Remédios, Capela Nova  [Municipality: Brazil]",,,,
76031236,76031236,,"Espírito Santo do Dourado, São João da Mata, Silvianópolis, São Sebastião da Bela Vista, Turvolândia,",,
"",,,,Cordislândia  [Municipality: Brazil],
76031237,"Santo Antônio do Grama, São Pedro dos Ferros, Abre Campo  [Municipality: Brazil]",,,,
"",76031238,,,"Tocantins, Piraúba  [Municipality: Brazil]",
76031239,"Formoso, Arinos  [Municipality: Brazil]",,,,
"",76031240,,,"Lajinha, Chalé  [Municipality: Brazil]",
76031241,Aimorés  [Municipality: Brazil],,,,
"",76031242,,,"Jacutinga, Albertina  [Municipality: Brazil]",
76031243,"Alpinópolis, São José da Barra  [Municipality: Brazil]",,,,
76031236,76031236
"",76031244,,,Pitangui  [Municipality: Brazil],
76031245,Elói Mendes  [Municipality: Brazil],,,,
"",76031246,,,"Perdizes, Serra do Salitre  [Municipality: Brazil]",
76031247,"Alvarenga, Pocrane, Santa Rita do Itueto, Itueta  [Municipality: Brazil]",,,,
"",76031248,,,"Porto Firme, Guaraciaba, Acaiaca  [Municipality: Brazil]",
76031249,"Pratápolis, Itaú de Minas  [Municipality: Brazil]",,,,
"",76031250,,,"Carmo da Cachoeira, Luminárias, São Thomé das Letras  [Municipality: Brazil]",
76031251,Belo Oriente  [Municipality: Brazil],,,,
"",76031252,,,"Rio do Prado, Santo Antônio do Jacinto, Palmópolis  [Municipality: Brazil]",
76031253,Espera Feliz  [Municipality: Brazil],,,,
"",76031254,,,Jequitinhonha  [Municipality: Brazil],
76031255,"Turmalina, Veredinha  [Municipality: Brazil]",,,,
"",76031256,,,Abaeté  [Municipality: Brazil],
76031257,"Carlos Chagas, Umburatiba  [Municipality: Brazil]",,,,
76031258,76031258,,"Leandro Ferreira, Conceição do Pará, Onça de Pitangui, Pequi, São José da Varginha, Fortuna de Minas",,
"",,,,[Municipality: Brazil],
76031259,"Teixeiras, Cajuri, São Miguel do Anta  [Municipality: Brazil]",,,,
"",76031260,,,Bambuí  [Municipality: Brazil],
76031261,Buritis  [Municipality: Brazil],,,,
"",76031262,,,Pedra Azul  [Municipality: Brazil],
76031263,"Caldas, Santa Rita de Caldas  [Municipality: Brazil]",,,,
"",76031264,,,"Santa Vitória, Ipiaçu  [Municipality: Brazil]",
76031265,"Itaguara, Itatiaiuçu  [Municipality: Brazil]",,,,
"",76031266,,,"Barra Longa, Dom Silvério, Rio Doce, Santa Cruz do Escalvado, Sem-Peixe  [Municipality: Brazil]",
76031267,Monte Sião  [Municipality: Brazil],,,,
"",76031268,,,"Fronteira dos Vales, Machacalis, Santa Helena de Minas, Bertópolis  [Municipality: Brazil]",
76031269,Caxambu  [Municipality: Brazil],,,,
"",76031270,,,"São Francisco do Glória, Antônio Prado de Minas, Pedra Dourada, Tombos, Faria Lemos  [Municipality: Brazil]",
76031271,"Divinolândia de Minas, Sardoá, Santa Efigênia de Minas, São Geraldo da Piedade  [Municipality: Brazil]",,,,
"",76031272,,,"Barão de Monte Alto, Patrocínio do Muriaé, Eugenópolis  [Municipality: Brazil]",
76031273,"Papagaios, Maravilhas  [Municipality: Brazil]",,,,
"",76031274,,,Carmo do Rio Claro  [Municipality: Brazil],
76031275,Itaobim  [Municipality: Brazil],,,,
"",76031276,,,"Nova União, Bom Jesus do Amparo, São Gonçalo do Rio Abaixo  [Municipality: Brazil]",
76031277,"Campos Altos, Santa Rosa da Serra, Estrela do Indaiá  [Municipality: Brazil]",,,,
76031258,76031258
"",76031278,,,Paraguaçu  [Municipality: Brazil],
76031279,Vazante  [Municipality: Brazil],,,,
"",76031280,,,"Matias Barbosa, Santana do Deserto, Chiador  [Municipality: Brazil]",
76031281,"Botelhos, Bandeira do Sul  [Municipality: Brazil]",,,,
"",76031282,,,"Jacuí, Fortaleza de Minas, São Pedro da União, Bom Jesus da Penha  [Municipality: Brazil]",
76031283,"Senador Firmino, Paula Cândido, Divinésia  [Municipality: Brazil]",,,,
"",76031284,,,"Ibiaí, Lagoa dos Patos, Jequitaí  [Municipality: Brazil]",
76032001,Vila Velha  [Municipality: Brazil],,,,
"",76032002,,,Serra  [Municipality: Brazil],
76032003,Cariacica  [Municipality: Brazil],,,,
"",76032004,,,Vitória  [Municipality: Brazil],
76032005,"Cachoeiro de Itapemirim, Vargem Alta  [Municipality: Brazil]",,,,
"",76032006,,,"Linhares, Vila Valério, Rio Bananal, Sooretama  [Municipality: Brazil]",
76032007,"Colatina, São Domingos do Norte, Marilândia, Governador Lindenberg  [Municipality: Brazil]",,,,
"",76032008,,,"São Mateus, Jaguaré  [Municipality: Brazil]",
76032009,Guarapari  [Municipality: Brazil],,,,
"",76032010,,,"Muniz Freire, Brejetuba, Afonso Cláudio, Laranja da Terra, Itaguaçu  [Municipality: Brazil]",
76032011,"Itapemirim, Marataízes, Piúma  [Municipality: Brazil]",,,,
"",76032012,,,Aracruz  [Municipality: Brazil],
76032013,"Vila Pavão, Nova Venécia, Boa Esperança  [Municipality: Brazil]",,,,
"",76032014,,,Viana  [Municipality: Brazil],
76032015,"Iúna, Irupi, Ibatiba  [Municipality: Brazil]",,,,
"",76032016,,,"Domingos Martins, Alfredo Chaves, Marechal Floriano  [Municipality: Brazil]",
76032017,"Águia Branca, São Gabriel da Palha, Mantenópolis  [Municipality: Brazil]",,,,
"",76032018,,,"Barra de São Francisco, Água Doce do Norte  [Municipality: Brazil]",
76032019,"Pedro Canário, Conceição da Barra  [Municipality: Brazil]",,,,
"",76032020,,,"Ibitirama, Divino de São Lourenço, Alegre, Dores do Rio Preto  [Municipality: Brazil]",
76032021,"Santa Maria de Jetibá, Santa Leopoldina  [Municipality: Brazil]",,,,
"",76032022,,,"Itarana, Santa Teresa, São Roque do Canaã  [Municipality: Brazil]",
76032023,"João Neiva, Fundão, Ibiraçu  [Municipality: Brazil]",,,,
"",76032024,,,"Mimoso do Sul, Presidente Kennedy  [Municipality: Brazil]",
76032025,Castelo  [Municipality: Brazil],,,,
"",76032026,,,"Muqui, Jerônimo Monteiro, Atilio Vivacqua  [Municipality: Brazil]",
76032027,"Conceição do Castelo, Venda Nova do Imigrante  [Municipality: Brazil]",,,,
"",76032028,,,"Mucurici, Ponto Belo, Montanha  [Municipality: Brazil]",
76032029,Baixo Guandu  [Municipality: Brazil],,,,
"",76032030,,,"Alto Rio Novo, Pancas  [Municipality: Brazil]",
76032031,"São José do Calçado, Bom Jesus do Norte, Apiacá  [Municipality: Brazil]",,,,
"",76032032,,,Guaçuí  [Municipality: Brazil],
76032033,Pinheiros  [Municipality: Brazil],,,,
"",76032034,,,Anchieta  [Municipality: Brazil],
76032035,"Rio Novo do Sul, Iconha  [Municipality: Brazil]",,,,
"",76032036,,,Ecoporanga  [Municipality: Brazil],
76033001,Rio de Janeiro  [Municipality: Brazil],,,,
"",76033002,,,"Nova Iguaçu, Japeri, Queimados, Belford Roxo, Mesquita  [Municipality: Brazil]",
76033003,São Gonçalo  [Municipality: Brazil],,,,
"",76033004,,,Duque de Caxias  [Municipality: Brazil],
76033005,"Campos dos Goytacazes, Italva, Cardoso Moreira  [Municipality: Brazil]",,,,
"",76033006,,,Niterói  [Municipality: Brazil],
76033007,São João de Meriti  [Municipality: Brazil],,,,
"",76033008,,,"Petrópolis, São José do Vale do Rio Preto  [Municipality: Brazil]",
76033009,"Magé, Guapimirim  [Municipality: Brazil]",,,,
"",76033010,,,Volta Redonda  [Municipality: Brazil],
76033011,"Itaboraí, Tanguá  [Municipality: Brazil]",,,,
"",76033012,,,"Macaé, Carapebus, Quissamã  [Municipality: Brazil]",
76033013,"Cabo Frio, Armação dos Búzios  [Municipality: Brazil]",,,,
"",76033014,,,"Barra Mansa, Quatis  [Municipality: Brazil]",
76033015,"Itaguaí, Seropédica  [Municipality: Brazil]",,,,
"",76033016,,,Nova Friburgo  [Municipality: Brazil],
76033017,Angra dos Reis  [Municipality: Brazil],,,,
"",76033018,,,Teresópolis  [Municipality: Brazil],
76033019,"Itatiaia, Porto Real, Resende  [Municipality: Brazil]",,,,
"",76033020,,,Nilópolis  [Municipality: Brazil],
76033021,"Casimiro de Abreu, Rio das Ostras  [Municipality: Brazil]",,,,
"",76033022,,,"Arraial do Cabo, Iguaba Grande, São Pedro da Aldeia  [Municipality: Brazil]",
76033023,Maricá  [Municipality: Brazil],,,,
"",76033024,,,Araruama  [Municipality: Brazil],
76033025,"Comendador Levy Gasparian, Três Rios, Areal  [Municipality: Brazil]",,,,
"",76033026,,,Itaperuna  [Municipality: Brazil],
76033027,Barra do Piraí  [Municipality: Brazil],,,,
"",76033028,,,"Valença, Rio das Flores  [Municipality: Brazil]",
76033029,Saquarema  [Municipality: Brazil],,,,
"",76033030,,,"São Francisco de Itabapoana, São João da Barra  [Municipality: Brazil]",
76033031,"Rio Claro, Piraí, Pinheiral  [Municipality: Brazil]",,,,
"",76033032,,,"Paracambi, Mendes  [Municipality: Brazil]",
76033033,"Vassouras, Paty do Alferes  [Municipality: Brazil]",,,,
"",76033034,,,"Sapucaia, Sumidouro, Carmo, Duas Barras  [Municipality: Brazil]",
76033035,Rio Bonito  [Municipality: Brazil],,,,
"",76033036,,,Cachoeiras de Macacu  [Municipality: Brazil],
76033037,"Santo Antônio de Pádua, Aperibé  [Municipality: Brazil]",,,,
"",76033038,,,"Natividade, Varre-Sai, Porciúncula  [Municipality: Brazil]",
76033039,Paraíba do Sul  [Municipality: Brazil],,,,
"",76033040,,,"Engenheiro Paulo de Frontin, Miguel Pereira  [Municipality: Brazil]",
76033041,São Fidélis  [Municipality: Brazil],,,,
"",76033042,,,Paraty  [Municipality: Brazil],
76033043,Mangaratiba  [Municipality: Brazil],,,,
"",76033044,,,"Miracema, Laje do Muriaé  [Municipality: Brazil]",
76033045,Bom Jesus do Itabapoana  [Municipality: Brazil],,,,
"",76033046,,,"Cantagalo, São Sebastião do Alto  [Municipality: Brazil]",
76033047,"Cordeiro, Macuco  [Municipality: Brazil]",,,,
"",76033048,,,Bom Jardim  [Municipality: Brazil],
76033049,Itaocara  [Municipality: Brazil],,,,
"",76033050,,,"Cambuci, São José de Ubá  [Municipality: Brazil]",
76033051,Silva Jardim  [Municipality: Brazil],,,,
"",76033052,,,Conceição de Macabu  [Municipality: Brazil],
76033053,"Trajano de Moraes, Santa Maria Madalena  [Municipality: Brazil]",,,,
"",76035001,,,São Paulo  [Municipality: Brazil],
76035002,Guarulhos  [Municipality: Brazil],,,,
"",76035003,,,Campinas  [Municipality: Brazil],
76035004,São Bernardo do Campo  [Municipality: Brazil],,,,
"",76035005,,,Santo André  [Municipality: Brazil],
76035006,Osasco  [Municipality: Brazil],,,,
"",76035007,,,São José dos Campos  [Municipality: Brazil],
76035008,"Guatapará, Ribeirão Preto  [Municipality: Brazil]",,,,
"",76035009,,,Sorocaba  [Municipality: Brazil],
76035010,"Santos, Bertioga  [Municipality: Brazil]",,,,
"",76035011,,,"Sumaré, Hortolândia  [Municipality: Brazil]",
76035012,Mauá  [Municipality: Brazil],,,,
"",76035013,,,"Ipiguá, São José do Rio Preto  [Municipality: Brazil]",
76035014,Mogi das Cruzes  [Municipality: Brazil],,,,
"",76035015,,,Diadema  [Municipality: Brazil],
76035016,"Piracicaba, Saltinho  [Municipality: Brazil]",,,,
"",76035017,,,Jundiaí  [Municipality: Brazil],
76035018,Carapicuíba  [Municipality: Brazil],,,,
"",76035019,,,Bauru  [Municipality: Brazil],
76035020,São Vicente  [Municipality: Brazil],,,,
"",76035021,,,Itaquaquecetuba  [Municipality: Brazil],
76035022,Franca  [Municipality: Brazil],,,,
"",76035023,,,Guarujá  [Municipality: Brazil],
76035024,Taubaté  [Municipality: Brazil],,,,
"",76035025,,,Limeira  [Municipality: Brazil],
76035026,Suzano  [Municipality: Brazil],,,,
"",76035027,,,Praia Grande  [Municipality: Brazil],
76035028,"Cotia, Vargem Grande Paulista  [Municipality: Brazil]",,,,
"",76035029,,,Taboão da Serra  [Municipality: Brazil],
76035030,Embu  [Municipality: Brazil],,,,
"",76035031,,,Barueri  [Municipality: Brazil],
76035032,São Carlos  [Municipality: Brazil],,,,
"",76035033,,,"Gavião Peixoto, Araraquara, Motuca  [Municipality: Brazil]",
76035034,Marília  [Municipality: Brazil],,,,
"",76035035,,,Jacareí  [Municipality: Brazil],
76035036,Americana  [Municipality: Brazil],,,,
"",76035037,,,Presidente Prudente  [Municipality: Brazil],
76035038,Indaiatuba  [Municipality: Brazil],,,,
"",76035039,,,Itapevi  [Municipality: Brazil],
76035040,"Araçatuba, Santo Antônio do Aracanguá  [Municipality: Brazil]",,,,
"",76035041,,,Rio Claro  [Municipality: Brazil],
76035042,Santa Bárbara d'Oeste  [Municipality: Brazil],,,,
"",76035043,,,Ferraz de Vasconcelos  [Municipality: Brazil],
76035044,"São Lourenço da Serra, Itapecerica da Serra  [Municipality: Brazil]",,,,
"",76035045,,,"Tuiuti, Bragança Paulista, Vargem  [Municipality: Brazil]",
76035046,Itu  [Municipality: Brazil],,,,
"",76035047,,,Francisco Morato  [Municipality: Brazil],
76035048,"Itapetininga, Alambari  [Municipality: Brazil]",,,,
"",76035049,,,São Caetano do Sul  [Municipality: Brazil],
76035050,Pindamonhangaba  [Municipality: Brazil],,,,
"",76035051,,,"Atibaia, Bom Jesus dos Perdões  [Municipality: Brazil]",
76035052,"Mogi Guaçu, Estiva Gerbi  [Municipality: Brazil]",,,,
"",76035053,,,Jaú  [Municipality: Brazil],
76035054,"Guaratinguetá, Potim  [Municipality: Brazil]",,,,
"",76035055,,,Franco da Rocha  [Municipality: Brazil],
76035056,Botucatu  [Municipality: Brazil],,,,
"",76035057,,,"Itapeva, Nova Campina, Taquarivaí, Guapiara  [Municipality: Brazil]",
76035058,Araras  [Municipality: Brazil],,,,
"",76035059,,,Cubatão  [Municipality: Brazil],
76035060,"Elisiário, Catanduva  [Municipality: Brazil]",,,,
"",76035061,,,Ribeirão Pires  [Municipality: Brazil],
76035062,Barretos  [Municipality: Brazil],,,,
"",76035063,,,Sertãozinho  [Municipality: Brazil],
76035064,"Quadra, Tatuí  [Municipality: Brazil]",,,,
"",76035065,,,"Tarumã, Assis  [Municipality: Brazil]",
76035066,Votorantim  [Municipality: Brazil],,,,
"",76035067,,,Jandira  [Municipality: Brazil],
76035068,Santana de Parnaíba  [Municipality: Brazil],,,,
"",76035069,,,Birigui  [Municipality: Brazil],
76035070,Várzea Paulista  [Municipality: Brazil],,,,
"",76035071,,,Valinhos  [Municipality: Brazil],
76035072,Salto  [Municipality: Brazil],,,,
"",76035073,,,Ourinhos  [Municipality: Brazil],
76035074,Poá  [Municipality: Brazil],,,,
"",76035075,,,Itatiba  [Municipality: Brazil],
76035076,Caraguatatuba  [Municipality: Brazil],,,,
"",76035077,,,"São Roque, Araçariguama  [Municipality: Brazil]",
76035078,Leme  [Municipality: Brazil],,,,
"",76035079,,,Moji Mirim  [Municipality: Brazil],
76035080,Itanhaém  [Municipality: Brazil],,,,
"",76035081,,,"Lorena, Canas  [Municipality: Brazil]",
76035082,Caçapava  [Municipality: Brazil],,,,
"",76035083,,,"Votuporanga, Parisi  [Municipality: Brazil]",
76035084,Caieiras  [Municipality: Brazil],,,,
"",76035085,,,São João da Boa Vista  [Municipality: Brazil],
76035086,Avaré  [Municipality: Brazil],,,,
"",76035087,,,Mairiporã  [Municipality: Brazil],
76035088,Paulínia  [Municipality: Brazil],,,,
"",76035089,,,"Amparo, Morungaba  [Municipality: Brazil]",
76035090,"Itápolis, Santa Adélia, Fernando Prestes, Tabatinga, Cândido Rodrigues  [Municipality: Brazil]",,,,
"",76035091,,,Ubatuba  [Municipality: Brazil],
76035092,Arujá  [Municipality: Brazil],,,,
"",76035093,,,Matão  [Municipality: Brazil],
76035094,Cruzeiro  [Municipality: Brazil],,,,
"",76035095,,,"Avanhandava, Barbosa, José Bonifácio, Ubarana, Nipoã, Neves Paulista, Jaci  [Municipality: Brazil]",
76035096,Bebedouro  [Municipality: Brazil],,,,
"",76035097,,,São Sebastião  [Municipality: Brazil],
76035098,"Registro, Pariquera-Açu  [Municipality: Brazil]",,,,
"",76035099,,,Ibiúna  [Municipality: Brazil],
76035100,Lins  [Municipality: Brazil],,,,
"",76035101,,,Campo Limpo Paulista  [Municipality: Brazil],
76035102,Pirassununga  [Municipality: Brazil],,,,
"",76035103,,,Jaboticabal  [Municipality: Brazil],
76035104,"Mirassol, Bady Bassitt  [Municipality: Brazil]",,,,
"",76035105,,,Itapira  [Municipality: Brazil],
76035106,"Taquaritinga, Dobrada, Santa Ernestina  [Municipality: Brazil]",,,,
"",76035107,,,"Guapiaçu, Olímpia  [Municipality: Brazil]",
76035108,Fernandópolis  [Municipality: Brazil],,,,
"",76035109,,,Mococa  [Municipality: Brazil],
76035110,"Tupã, Arco-Íris  [Municipality: Brazil]",,,,
"",76035111,,,"Porto Feliz, Elias Fausto  [Municipality: Brazil]",
76035112,Cajamar  [Municipality: Brazil],,,,
"",76035113,,,Vinhedo  [Municipality: Brazil],
76035114,"Ibitinga, Nova Europa  [Municipality: Brazil]",,,,
"",76035115,,,Embu-Guaçu  [Municipality: Brazil],
76035116,"Borebi, Lençóis Paulista  [Municipality: Brazil]",,,,
"",76035117,,,Peruíbe  [Municipality: Brazil],
76035118,"Sud Mennucci, Nova Canaã Paulista, Três Fronteiras, Palmeira d'Oeste, Guzolândia, Santa Salete, Aspásia,São Francisco, Urânia, Auriflama, Dirce Reis  [Municipality: Brazil]",,,,
"",76035119,,,"Mairinque, Alumínio  [Municipality: Brazil]",
76035120,"Engenheiro Coelho, Artur Nogueira  [Municipality: Brazil]",,,,
"",76035121,,,Cosmópolis  [Municipality: Brazil],
76035122,"Tupi Paulista, Dracena, Nova Guataporanga  [Municipality: Brazil]",,,,
"",76035123,,,"Ilha Solteira, Pereira Barreto, Suzanápolis, Aparecida d'Oeste, Marinópolis  [Municipality: Brazil]",
76035124,"Itapirapuã Paulista, Barra do Chapéu, Ribeira, Apiaí, Ribeirão Branco, Itaóca  [Municipality: Brazil]",,,,
"",76035125,,,Penápolis  [Municipality: Brazil],
76035126,"Ituverava, Guará  [Municipality: Brazil]",,,,
"",76035127,,,"Colômbia, Guaíra, Ipuã  [Municipality: Brazil]",
76035128,"Cabreúva, Pirapora do Bom Jesus  [Municipality: Brazil]",,,,
"",76035129,,,Batatais  [Municipality: Brazil],
76035130,"Holambra, Jaguariúna  [Municipality: Brazil]",,,,
"",76035131,,,"Taquaral, Pitangueiras, Viradouro  [Municipality: Brazil]",
76035132,Andradina  [Municipality: Brazil],,,,
"",76035133,,,"Pratânia, São Manuel, Mineiros do Tietê  [Municipality: Brazil]",
76035134,"Capão Bonito, Ribeirão Grande  [Municipality: Brazil]",,,,
"",76035135,,,"Guariba, Pradópolis  [Municipality: Brazil]",
76035136,"Paulicéia, Santa Mercedes, Castilho, São João do Pau d'Alho, Monte Castelo, Nova Independência, Itapura,Guaraçaí, Murutinga do Sul  [Municipality: Brazil]",,,,
"",76035137,,,"Herculândia, Pompéia, Queiroz, Alto Alegre, Getulina, Oriente  [Municipality: Brazil]",
76035138,"Jales, Pontalinda, Vitória Brasil  [Municipality: Brazil]",,,,
"",76035139,,,Nova Odessa  [Municipality: Brazil],
76035140,"Tietê, Jumirim, Mombuca, Rafard  [Municipality: Brazil]",,,,
"",76035141,,,São José do Rio Pardo  [Municipality: Brazil],
76035142,"Itararé, Bom Sucesso de Itararé  [Municipality: Brazil]",,,,
"",76035143,,,Piedade  [Municipality: Brazil],
76035144,Porto Ferreira  [Municipality: Brazil],,,,
"",76035145,,,"Rosana, Euclides da Cunha Paulista, Teodoro Sampaio  [Municipality: Brazil]",
76035146,Monte Mor  [Municipality: Brazil],,,,
"",76035147,,,"Cananéia, Ilha Comprida, Iguape  [Municipality: Brazil]",
76035148,"Óleo, Paulistânia, Agudos, Águas de Santa Bárbara, Iaras  [Municipality: Brazil]",,,,
"",76035149,,,"São Pedro, Charqueada, Águas de São Pedro  [Municipality: Brazil]",
76035150,Santa Isabel  [Municipality: Brazil],,,,
"",76035151,,,Boituva  [Municipality: Brazil],
76035152,Capivari  [Municipality: Brazil],,,,
"",76035153,,,"Espírito Santo do Pinhal, Santo Antônio do Jardim  [Municipality: Brazil]",
76035154,"Santa Cruz do Rio Pardo, Espírito Santo do Turvo  [Municipality: Brazil]",,,,
"",76035155,,,Campos do Jordão  [Municipality: Brazil],
76035156,Monte Alto  [Municipality: Brazil],,,,
"",76035157,,,"Promissão, Guaiçara  [Municipality: Brazil]",
76035158,"Rancharia, João Ramalho, Quatá  [Municipality: Brazil]",,,,
"",76035159,,,São Joaquim da Barra  [Municipality: Brazil],
76035160,"Jaborandi, Morro Agudo, Sales Oliveira  [Municipality: Brazil]",,,,
"",76035161,,,Mongaguá  [Municipality: Brazil],
76035162,"Cajati, Jacupiranga  [Municipality: Brazil]",,,,
"",76035163,,,"Pederneiras, Boracéia  [Municipality: Brazil]",
76035164,"Capela do Alto, Araçoiaba da Serra  [Municipality: Brazil]",,,,
"",76035165,,,"Vera Cruz, Júlio Mesquita, Álvaro de Carvalho, Pirajuí, Balbinos  [Municipality: Brazil]",
76035166,"Bariri, Itapuí  [Municipality: Brazil]",,,,
"",76035167,,,Rio Grande da Serra  [Municipality: Brazil],
76035168,"Piquete, Cachoeira Paulista  [Municipality: Brazil]",,,,
"",76035169,,,"Santa Lúcia, Rincão, Luís Antônio, São Simão  [Municipality: Brazil]",
76035170,"Uchoa, Tabapuã, Novais, Cajobi, Embaúba, Paraíso  [Municipality: Brazil]",,,,
"",76035171,,,Itupeva  [Municipality: Brazil],
76035172,Garça  [Municipality: Brazil],,,,
"",76035173,,,"Altinópolis, Patrocínio Paulista, Santo Antônio da Alegria, Cássia dos Coqueiros, Itirapuã  [Municipality: Brazil]",
76035174,Pedreira  [Municipality: Brazil],,,,
"",76035175,,,"Guaimbê, Cafelândia, Adolfo, Guarantã, Sabino, Pongaí, Uru  [Municipality: Brazil]",
76035176,Paraguaçu Paulista  [Municipality: Brazil],,,,
"",76035177,,,"Potirendaba, Cedral, Ibirá, Catiguá  [Municipality: Brazil]",
